partei;wahlkreis_id;jahr;anzahl
DIE LINKE;236;2017;9351
FREIE WÄHLER;236;2017;3425
PIRATEN;236;2017;480
ÖDP;236;2017;947
BP;236;2017;622
NPD;236;2017;566
Tierschutzpartei;236;2017;1305
MLPD;236;2017;110
BüSo;236;2017;25
BGE;236;2017;204
DiB;236;2017;234
DKP;236;2017;16
DM;236;2017;285
Die PARTEI;236;2017;1303
Gesundheitsforschung;236;2017;188
V-Partei³;236;2017;246
DIE VIOLETTEN;236;2017;0
DIE FRAUEN;236;2017;0
PDV;236;2017;0
CSU;237;2017;53063
SPD;237;2017;23198
GRÜNE;237;2017;9994
FDP;237;2017;11369
AfD;237;2017;13566
DIE LINKE;237;2017;7022
FREIE WÄHLER;237;2017;3441
PIRATEN;237;2017;373
ÖDP;237;2017;532
BP;237;2017;347
NPD;237;2017;386
Tierschutzpartei;237;2017;1015
MLPD;237;2017;24
BüSo;237;2017;12
BGE;237;2017;138
DiB;237;2017;156
DKP;237;2017;15
DM;237;2017;177
Die PARTEI;237;2017;1194
Gesundheitsforschung;237;2017;189
V-Partei³;237;2017;318
DIE VIOLETTEN;237;2017;0
DIE FRAUEN;237;2017;0
PDV;237;2017;0
CSU;238;2017;48410
SPD;238;2017;27553
GRÜNE;238;2017;8155
FDP;238;2017;9967
AfD;238;2017;14208
DIE LINKE;238;2017;6895
FREIE WÄHLER;238;2017;2449
PIRATEN;238;2017;387
ÖDP;238;2017;637
BP;238;2017;236
NPD;238;2017;560
Tierschutzpartei;238;2017;1135
MLPD;238;2017;71
BüSo;238;2017;13
BGE;238;2017;107
DiB;238;2017;156
DKP;238;2017;12
DM;238;2017;131
Die PARTEI;238;2017;829
Gesundheitsforschung;238;2017;138
V-Partei³;238;2017;130
DIE VIOLETTEN;238;2017;0
DIE FRAUEN;238;2017;0
PDV;238;2017;0
CSU;239;2017;48772
SPD;239;2017;27775
GRÜNE;239;2017;6989
FDP;239;2017;9890
AfD;239;2017;16605
DIE LINKE;239;2017;7185
FREIE WÄHLER;239;2017;3301
PIRATEN;239;2017;498
ÖDP;239;2017;381
BP;239;2017;343
NPD;239;2017;565
Tierschutzpartei;239;2017;1284
MLPD;239;2017;34
BüSo;239;2017;18
BGE;239;2017;184
DiB;239;2017;147
DKP;239;2017;16
DM;239;2017;172
Die PARTEI;239;2017;1260
Gesundheitsforschung;239;2017;176
V-Partei³;239;2017;197
Bündnis C;239;2017;0
DIE VIOLETTEN;239;2017;0
DIE FRAUEN;239;2017;0
PDV;239;2017;0
CSU;240;2017;58112
SPD;240;2017;23675
GRÜNE;240;2017;7966
FDP;240;2017;10335
AfD;240;2017;17997
DIE LINKE;240;2017;6431
FREIE WÄHLER;240;2017;3560
PIRATEN;240;2017;421
ÖDP;240;2017;932
BP;240;2017;514
NPD;240;2017;742
Tierschutzpartei;240;2017;1203
MLPD;240;2017;51
BüSo;240;2017;10
BGE;240;2017;150
DiB;240;2017;153
DKP;240;2017;17
DM;240;2017;247
Die PARTEI;240;2017;1006
Gesundheitsforschung;240;2017;199
V-Partei³;240;2017;191
DIE VIOLETTEN;240;2017;0
DIE FRAUEN;240;2017;0
PDV;240;2017;0
CSU;241;2017;74425
SPD;241;2017;31464
GRÜNE;241;2017;16239
FDP;241;2017;13825
AfD;241;2017;21734
DIE LINKE;241;2017;12208
FREIE WÄHLER;241;2017;6252
PIRATEN;241;2017;812
ÖDP;241;2017;2131
BP;241;2017;494
NPD;241;2017;788
Tierschutzpartei;241;2017;1585
MLPD;241;2017;36
BüSo;241;2017;21
BGE;241;2017;176
DiB;241;2017;178
DKP;241;2017;25
DM;241;2017;292
Die PARTEI;241;2017;1209
Gesundheitsforschung;241;2017;291
V-Partei³;241;2017;233
DIE VIOLETTEN;241;2017;0
DIE FRAUEN;241;2017;0
PDV;241;2017;0
CSU;242;2017;52414
SPD;242;2017;25578
GRÜNE;242;2017;19862
FDP;242;2017;14973
AfD;242;2017;13953
DIE LINKE;242;2017;11115
FREIE WÄHLER;242;2017;3235
PIRATEN;242;2017;678
ÖDP;242;2017;1266
BP;242;2017;280
NPD;242;2017;361
Tierschutzpartei;242;2017;1167
MLPD;242;2017;68
BüSo;242;2017;17
BGE;242;2017;212
DiB;242;2017;302
DKP;242;2017;16
DM;242;2017;216
Die PARTEI;242;2017;1254
Gesundheitsforschung;242;2017;142
V-Partei³;242;2017;263
DIE VIOLETTEN;242;2017;0
DIE FRAUEN;242;2017;0
PDV;242;2017;0
CSU;243;2017;69472
SPD;243;2017;37089
GRÜNE;243;2017;20540
FDP;243;2017;17545
AfD;243;2017;23033
DIE LINKE;243;2017;15442
FREIE WÄHLER;243;2017;5169
PIRATEN;243;2017;861
ÖDP;243;2017;1258
BP;243;2017;630
NPD;243;2017;676
Tierschutzpartei;243;2017;2110
MLPD;243;2017;50
BüSo;243;2017;21
BGE;243;2017;262
DiB;243;2017;369
DKP;243;2017;46
DM;243;2017;334
Die PARTEI;243;2017;1750
Gesundheitsforschung;243;2017;324
V-Partei³;243;2017;363
DIE VIOLETTEN;243;2017;0
DIE FRAUEN;243;2017;0
PDV;243;2017;0
CSU;244;2017;40106
SPD;244;2017;26456
GRÜNE;244;2017;21909
FDP;244;2017;15412
AfD;244;2017;14503
DIE LINKE;244;2017;16962
FREIE WÄHLER;244;2017;1824
PIRATEN;244;2017;809
ÖDP;244;2017;1254
BP;244;2017;251
NPD;244;2017;311
Tierschutzpartei;244;2017;1595
MLPD;244;2017;124
BüSo;244;2017;18
BGE;244;2017;353
DiB;244;2017;448
DKP;244;2017;108
DM;244;2017;253
Die PARTEI;244;2017;2076
Gesundheitsforschung;244;2017;203
V-Partei³;244;2017;328
DIE VIOLETTEN;244;2017;0
DIE FRAUEN;244;2017;0
PDV;244;2017;0
CSU;245;2017;40882
SPD;245;2017;27467
GRÜNE;245;2017;12166
FDP;245;2017;11199
AfD;245;2017;18679
DIE LINKE;245;2017;11640
FREIE WÄHLER;245;2017;2192
PIRATEN;245;2017;664
ÖDP;245;2017;888
BP;245;2017;353
NPD;245;2017;513
Tierschutzpartei;245;2017;1629
MLPD;245;2017;66
BüSo;245;2017;17
BGE;245;2017;259
DiB;245;2017;263
DKP;245;2017;55
DM;245;2017;282
Die PARTEI;245;2017;1253
Gesundheitsforschung;245;2017;259
V-Partei³;245;2017;252
DIE VIOLETTEN;245;2017;0
DIE FRAUEN;245;2017;0
PDV;245;2017;0
CSU;246;2017;69743
SPD;246;2017;34040
GRÜNE;246;2017;18033
FDP;246;2017;15990
AfD;246;2017;21317
DIE LINKE;246;2017;11635
FREIE WÄHLER;246;2017;6080
PIRATEN;246;2017;851
ÖDP;246;2017;1206
BP;246;2017;488
NPD;246;2017;557
Tierschutzpartei;246;2017;1914
MLPD;246;2017;36
BüSo;246;2017;22
BGE;246;2017;227
DiB;246;2017;249
DKP;246;2017;30
DM;246;2017;343
Die PARTEI;246;2017;1257
Gesundheitsforschung;246;2017;256
V-Partei³;246;2017;280
DIE VIOLETTEN;246;2017;0
DIE FRAUEN;246;2017;0
PDV;246;2017;0
CSU;247;2017;55009
SPD;247;2017;25198
GRÜNE;247;2017;13432
FDP;247;2017;15610
AfD;247;2017;16642
DIE LINKE;247;2017;8699
FREIE WÄHLER;247;2017;2423
PIRATEN;247;2017;464
ÖDP;247;2017;1096
BP;247;2017;404
NPD;247;2017;470
Tierschutzpartei;247;2017;1327
MLPD;247;2017;105
BüSo;247;2017;20
BGE;247;2017;202
DiB;247;2017;201
DKP;247;2017;25
DM;247;2017;306
Die PARTEI;247;2017;1235
Gesundheitsforschung;247;2017;238
V-Partei³;247;2017;324
DIE VIOLETTEN;247;2017;0
DIE FRAUEN;247;2017;0
PDV;247;2017;0
CSU;248;2017;75788
SPD;248;2017;26904
GRÜNE;248;2017;11359
FDP;248;2017;15084
AfD;248;2017;19650
DIE LINKE;248;2017;10085
FREIE WÄHLER;248;2017;4075
PIRATEN;248;2017;610
ÖDP;248;2017;1089
BP;248;2017;494
NPD;248;2017;926
Tierschutzpartei;248;2017;1428
MLPD;248;2017;38
BüSo;248;2017;26
BGE;248;2017;195
DiB;248;2017;188
DKP;248;2017;16
DM;248;2017;313
Die PARTEI;248;2017;1078
Gesundheitsforschung;248;2017;283
V-Partei³;248;2017;273
DIE VIOLETTEN;248;2017;0
DIE FRAUEN;248;2017;0
PDV;248;2017;0
CSU;249;2017;65245
SPD;249;2017;28903
GRÜNE;249;2017;11939
FDP;249;2017;13720
AfD;249;2017;16856
DIE LINKE;249;2017;8562
FREIE WÄHLER;249;2017;4511
PIRATEN;249;2017;491
ÖDP;249;2017;951
BP;249;2017;344
NPD;249;2017;453
Tierschutzpartei;249;2017;1379
MLPD;249;2017;52
BüSo;249;2017;21
BGE;249;2017;184
DiB;249;2017;170
DKP;249;2017;19
DM;249;2017;343
Die PARTEI;249;2017;1055
Gesundheitsforschung;249;2017;255
V-Partei³;249;2017;515
DIE VIOLETTEN;249;2017;0
DIE FRAUEN;249;2017;0
PDV;249;2017;0
CSU;250;2017;63674
SPD;250;2017;26163
GRÜNE;250;2017;11717
FDP;250;2017;13789
AfD;250;2017;18905
DIE LINKE;250;2017;10422
FREIE WÄHLER;250;2017;3684
PIRATEN;250;2017;540
ÖDP;250;2017;889
BP;250;2017;654
NPD;250;2017;566
Tierschutzpartei;250;2017;1532
MLPD;250;2017;125
BüSo;250;2017;20
BGE;250;2017;163
DiB;250;2017;165
DKP;250;2017;17
DM;250;2017;407
Die PARTEI;250;2017;1002
Gesundheitsforschung;250;2017;236
V-Partei³;250;2017;271
DIE VIOLETTEN;250;2017;0
DIE FRAUEN;250;2017;0
PDV;250;2017;0
CSU;251;2017;67585
SPD;251;2017;32126
GRÜNE;251;2017;23719
FDP;251;2017;18813
AfD;251;2017;15764
DIE LINKE;251;2017;12931
FREIE WÄHLER;251;2017;2633
PIRATEN;251;2017;646
ÖDP;251;2017;1233
BP;251;2017;323
NPD;251;2017;391
Tierschutzpartei;251;2017;1836
MLPD;251;2017;60
BüSo;251;2017;16
BGE;251;2017;314
DiB;251;2017;351
DKP;251;2017;27
DM;251;2017;464
Die PARTEI;251;2017;2049
Gesundheitsforschung;251;2017;217
V-Partei³;251;2017;409
DIE VIOLETTEN;251;2017;0
DIE FRAUEN;251;2017;0
PDV;251;2017;0
CSU;252;2017;48420
SPD;252;2017;24112
GRÜNE;252;2017;18782
FDP;252;2017;15149
AfD;252;2017;21015
DIE LINKE;252;2017;13649
FREIE WÄHLER;252;2017;2302
PIRATEN;252;2017;936
ÖDP;252;2017;1243
BP;252;2017;714
NPD;252;2017;334
Tierschutzpartei;252;2017;1592
MLPD;252;2017;145
BüSo;252;2017;81
BGE;252;2017;319
DiB;252;2017;355
DKP;252;2017;41
DM;252;2017;335
Die PARTEI;252;2017;1697
Gesundheitsforschung;252;2017;218
V-Partei³;252;2017;615
DIE VIOLETTEN;252;2017;0
DIE FRAUEN;252;2017;0
PDV;252;2017;0
CSU;253;2017;81831
SPD;253;2017;25240
GRÜNE;253;2017;17447
FDP;253;2017;20565
AfD;253;2017;27045
DIE LINKE;253;2017;9737
FREIE WÄHLER;253;2017;6579
PIRATEN;253;2017;722
ÖDP;253;2017;1941
BP;253;2017;1494
NPD;253;2017;533
Tierschutzpartei;253;2017;1907
MLPD;253;2017;46
BüSo;253;2017;31
BGE;253;2017;239
DiB;253;2017;261
DKP;253;2017;28
DM;253;2017;363
Die PARTEI;253;2017;1092
Gesundheitsforschung;253;2017;262
V-Partei³;253;2017;483
DIE VIOLETTEN;253;2017;0
DIE FRAUEN;253;2017;0
PDV;253;2017;0
CSU;254;2017;63638
SPD;254;2017;20289
GRÜNE;254;2017;10102
FDP;254;2017;13440
AfD;254;2017;21585
DIE LINKE;254;2017;6687
FREIE WÄHLER;254;2017;5093
PIRATEN;254;2017;499
ÖDP;254;2017;1062
BP;254;2017;1060
NPD;254;2017;632
Tierschutzpartei;254;2017;1163
MLPD;254;2017;26
BüSo;254;2017;14
BGE;254;2017;123
DiB;254;2017;130
DKP;254;2017;20
DM;254;2017;191
Die PARTEI;254;2017;640
Gesundheitsforschung;254;2017;198
V-Partei³;254;2017;233
DIE VIOLETTEN;254;2017;0
DIE FRAUEN;254;2017;0
PDV;254;2017;0
CSU;255;2017;72104
SPD;255;2017;24828
GRÜNE;255;2017;14898
FDP;255;2017;18627
AfD;255;2017;27327
DIE LINKE;255;2017;9274
FREIE WÄHLER;255;2017;5142
PIRATEN;255;2017;858
ÖDP;255;2017;1652
BP;255;2017;871
NPD;255;2017;853
Tierschutzpartei;255;2017;1750
MLPD;255;2017;39
BüSo;255;2017;33
BGE;255;2017;268
DiB;255;2017;217
DKP;255;2017;28
DM;255;2017;377
Die PARTEI;255;2017;1007
Gesundheitsforschung;255;2017;285
V-Partei³;255;2017;337
UNABHÄNGIGE;255;2017;0
DIE VIOLETTEN;255;2017;0
DIE FRAUEN;255;2017;0
PDV;255;2017;0
CSU;256;2017;72855
SPD;256;2017;21725
GRÜNE;256;2017;19792
FDP;256;2017;18935
AfD;256;2017;18529
DIE LINKE;256;2017;10130
FREIE WÄHLER;256;2017;5156
PIRATEN;256;2017;577
ÖDP;256;2017;1607
BP;256;2017;1289
NPD;256;2017;365
Tierschutzpartei;256;2017;1614
MLPD;256;2017;40
BüSo;256;2017;28
BGE;256;2017;559
DiB;256;2017;229
DKP;256;2017;18
DM;256;2017;431
Die PARTEI;256;2017;929
Gesundheitsforschung;256;2017;211
V-Partei³;256;2017;326
DIE VIOLETTEN;256;2017;0
DIE FRAUEN;256;2017;0
PDV;256;2017;0
CSU;257;2017;79932
SPD;257;2017;23044
GRÜNE;257;2017;16214
FDP;257;2017;19898
AfD;257;2017;25384
DIE LINKE;257;2017;10387
FREIE WÄHLER;257;2017;5112
PIRATEN;257;2017;629
ÖDP;257;2017;2789
BP;257;2017;2123
NPD;257;2017;532
Tierschutzpartei;257;2017;1553
MLPD;257;2017;35
BüSo;257;2017;24
BGE;257;2017;345
DiB;257;2017;219
DKP;257;2017;24
DM;257;2017;424
Die PARTEI;257;2017;949
Gesundheitsforschung;257;2017;227
V-Partei³;257;2017;325
UNABHÄNGIGE;257;2017;0
DIE VIOLETTEN;257;2017;0
DIE FRAUEN;257;2017;0
PDV;257;2017;0
CDU;258;2017;46243
SPD;258;2017;23350
GRÜNE;258;2017;31283
FDP;258;2017;26203
AfD;258;2017;11455
DIE LINKE;258;2017;14830
PIRATEN;258;2017;1006
NPD;258;2017;114
Tierschutzpartei;258;2017;1063
FREIE WÄHLER;258;2017;480
ÖDP;258;2017;498
MLPD;258;2017;144
Tierschutzallianz;258;2017;203
BGE;258;2017;404
DiB;258;2017;432
DKP;258;2017;53
DM;258;2017;250
DIE RECHTE;258;2017;14
MENSCHLICHE WELT;258;2017;136
Die PARTEI;258;2017;1602
V-Partei³;258;2017;222
BüSo;258;2017;0
Volksabstimmung;258;2017;0
PDV;258;2017;0
CDU;259;2017;40109
SPD;259;2017;23458
GRÜNE;259;2017;21071
FDP;259;2017;19210
AfD;259;2017;14899
DIE LINKE;259;2017;12553
PIRATEN;259;2017;991
NPD;259;2017;181
Tierschutzpartei;259;2017;1286
FREIE WÄHLER;259;2017;561
ÖDP;259;2017;444
MLPD;259;2017;253
Tierschutzallianz;259;2017;254
BGE;259;2017;403
DiB;259;2017;284
DKP;259;2017;43
DM;259;2017;307
DIE RECHTE;259;2017;27
MENSCHLICHE WELT;259;2017;149
Die PARTEI;259;2017;1394
V-Partei³;259;2017;150
BüSo;259;2017;0
Volksabstimmung;259;2017;0
PDV;259;2017;0
CDU;260;2017;68991
SPD;260;2017;30296
GRÜNE;260;2017;24746
FDP;260;2017;29510
AfD;260;2017;22874
DIE LINKE;260;2017;10434
PIRATEN;260;2017;1028
NPD;260;2017;487
Tierschutzpartei;260;2017;1361
FREIE WÄHLER;260;2017;1429
ÖDP;260;2017;469
MLPD;260;2017;157
Tierschutzallianz;260;2017;371
BGE;260;2017;244
DiB;260;2017;336
DKP;260;2017;26
DM;260;2017;380
DIE RECHTE;260;2017;55
MENSCHLICHE WELT;260;2017;215
Die PARTEI;260;2017;1262
V-Partei³;260;2017;229
Volksabstimmung;260;2017;0
BüSo;260;2017;0
PDV;260;2017;0
CDU;261;2017;44748
SPD;261;2017;22579
GRÜNE;261;2017;19565
FDP;261;2017;18512
AfD;261;2017;14692
DIE LINKE;261;2017;8361
PIRATEN;261;2017;708
NPD;261;2017;290
Tierschutzpartei;261;2017;1243
FREIE WÄHLER;261;2017;992
ÖDP;261;2017;314
MLPD;261;2017;171
Tierschutzallianz;261;2017;266
BGE;261;2017;223
DiB;261;2017;202
DKP;261;2017;8
DM;261;2017;187
DIE RECHTE;261;2017;27
MENSCHLICHE WELT;261;2017;140
Die PARTEI;261;2017;979
V-Partei³;261;2017;178
Volksabstimmung;261;2017;0
BüSo;261;2017;0
PDV;261;2017;0
CDU;262;2017;56105
SPD;262;2017;25190
GRÜNE;262;2017;23673
FDP;262;2017;24922
AfD;262;2017;20544
DIE LINKE;262;2017;9132
PIRATEN;262;2017;811
NPD;262;2017;373
Tierschutzpartei;262;2017;1544
FREIE WÄHLER;262;2017;1189
ÖDP;262;2017;411
MLPD;262;2017;121
Tierschutzallianz;262;2017;317
BGE;262;2017;226
DiB;262;2017;293
DKP;262;2017;15
DM;262;2017;259
DIE RECHTE;262;2017;68
MENSCHLICHE WELT;262;2017;148
Die PARTEI;262;2017;1107
V-Partei³;262;2017;161
Volksabstimmung;262;2017;0
BüSo;262;2017;0
PDV;262;2017;0
CDU;263;2017;45290
SPD;263;2017;23924
GRÜNE;263;2017;16749
FDP;263;2017;17188
AfD;263;2017;19956
DIE LINKE;263;2017;6882
PIRATEN;263;2017;801
NPD;263;2017;372
Tierschutzpartei;263;2017;1246
FREIE WÄHLER;263;2017;907
ÖDP;263;2017;344
MLPD;263;2017;136
Tierschutzallianz;263;2017;296
BGE;263;2017;187
DiB;263;2017;153
DKP;263;2017;25
DM;263;2017;221
DIE RECHTE;263;2017;43
MENSCHLICHE WELT;263;2017;158
Die PARTEI;263;2017;898
V-Partei³;263;2017;172
Volksabstimmung;263;2017;0
BüSo;263;2017;0
PDV;263;2017;0
CDU;264;2017;58372
SPD;264;2017;28146
GRÜNE;264;2017;21539
FDP;264;2017;28617
AfD;264;2017;22870
DIE LINKE;264;2017;9881
PIRATEN;264;2017;1092
NPD;264;2017;403
Tierschutzpartei;264;2017;1555
FREIE WÄHLER;264;2017;1036
ÖDP;264;2017;697
MLPD;264;2017;143
Tierschutzallianz;264;2017;431
BGE;264;2017;222
DiB;264;2017;240
DKP;264;2017;21
DM;264;2017;285
DIE RECHTE;264;2017;25
MENSCHLICHE WELT;264;2017;168
Die PARTEI;264;2017;963
V-Partei³;264;2017;187
Volksabstimmung;264;2017;0
BüSo;264;2017;0
DIE VIOLETTEN;264;2017;0
PDV;264;2017;0
CDU;265;2017;58003
SPD;265;2017;28547
GRÜNE;265;2017;24000
FDP;265;2017;25538
AfD;265;2017;19780
DIE LINKE;265;2017;10451
PIRATEN;265;2017;882
NPD;265;2017;333
Tierschutzpartei;265;2017;1274
FREIE WÄHLER;265;2017;1503
ÖDP;265;2017;522
MLPD;265;2017;223
Tierschutzallianz;265;2017;410
BGE;265;2017;276
DiB;265;2017;256
DKP;265;2017;23
DM;265;2017;266
DIE RECHTE;265;2017;42
MENSCHLICHE WELT;265;2017;182
Die PARTEI;265;2017;1229
V-Partei³;265;2017;247
Volksabstimmung;265;2017;0
BüSo;265;2017;0
PDV;265;2017;0
CDU;266;2017;60898
SPD;266;2017;30472
GRÜNE;266;2017;24282
FDP;266;2017;27145
AfD;266;2017;24212
DIE LINKE;266;2017;9719
PIRATEN;266;2017;771
NPD;266;2017;574
Tierschutzpartei;266;2017;1444
FREIE WÄHLER;266;2017;1818
ÖDP;266;2017;555
MLPD;266;2017;125
Tierschutzallianz;266;2017;425
BGE;266;2017;222
DiB;266;2017;219
DKP;266;2017;12
DM;266;2017;260
DIE RECHTE;266;2017;66
MENSCHLICHE WELT;266;2017;212
Die PARTEI;266;2017;1197
V-Partei³;266;2017;209
Volksabstimmung;266;2017;0
BüSo;266;2017;0
PDV;266;2017;0
CDU;267;2017;58755
SPD;267;2017;32489
GRÜNE;267;2017;19016
FDP;267;2017;23872
AfD;267;2017;30089
DIE LINKE;267;2017;10520
PIRATEN;267;2017;728
NPD;267;2017;835
Tierschutzpartei;267;2017;1236
FREIE WÄHLER;267;2017;1281
ÖDP;267;2017;758
MLPD;267;2017;181
Tierschutzallianz;267;2017;442
BGE;267;2017;200
DiB;267;2017;222
DKP;267;2017;24
DM;267;2017;470
DIE RECHTE;267;2017;141
MENSCHLICHE WELT;267;2017;271
Die PARTEI;267;2017;1530
V-Partei³;267;2017;226
Volksabstimmung;267;2017;0
BüSo;267;2017;0
PDV;267;2017;0
CDU;268;2017;58215
SPD;268;2017;27472
GRÜNE;268;2017;20512
FDP;268;2017;21629
AfD;268;2017;24827
DIE LINKE;268;2017;9594
PIRATEN;268;2017;870
NPD;268;2017;783
Tierschutzpartei;268;2017;1072
FREIE WÄHLER;268;2017;896
ÖDP;268;2017;1098
MLPD;268;2017;121
Tierschutzallianz;268;2017;380
BGE;268;2017;195
DiB;268;2017;190
DKP;268;2017;36
DM;268;2017;363
DIE RECHTE;268;2017;52
MENSCHLICHE WELT;268;2017;220
Die PARTEI;268;2017;979
V-Partei³;268;2017;291
Volksabstimmung;268;2017;0
BüSo;268;2017;0
PDV;268;2017;0
CDU;269;2017;47588
SPD;269;2017;22298
GRÜNE;269;2017;15482
FDP;269;2017;16717
AfD;269;2017;19438
DIE LINKE;269;2017;7999
PIRATEN;269;2017;719
NPD;269;2017;462
Tierschutzpartei;269;2017;1189
FREIE WÄHLER;269;2017;690
ÖDP;269;2017;465
MLPD;269;2017;91
Tierschutzallianz;269;2017;248
BGE;269;2017;210
DiB;269;2017;205
DKP;269;2017;22
DM;269;2017;265
DIE RECHTE;269;2017;44
MENSCHLICHE WELT;269;2017;159
Die PARTEI;269;2017;859
V-Partei³;269;2017;161
Volksabstimmung;269;2017;0
BüSo;269;2017;0
PDV;269;2017;0
CDU;270;2017;64217
SPD;270;2017;31341
GRÜNE;270;2017;18427
FDP;270;2017;17707
AfD;270;2017;20616
DIE LINKE;270;2017;9233
PIRATEN;270;2017;609
NPD;270;2017;655
Tierschutzpartei;270;2017;1217
FREIE WÄHLER;270;2017;1061
ÖDP;270;2017;550
MLPD;270;2017;125
Tierschutzallianz;270;2017;321
BGE;270;2017;221
DiB;270;2017;188
DKP;270;2017;79
DM;270;2017;204
DIE RECHTE;270;2017;66
MENSCHLICHE WELT;270;2017;206
Die PARTEI;270;2017;1000
V-Partei³;270;2017;173
Volksabstimmung;270;2017;0
BüSo;270;2017;0
PDV;270;2017;0
CDU;271;2017;44776
SPD;271;2017;27044
GRÜNE;271;2017;29408
FDP;271;2017;19251
AfD;271;2017;16741
DIE LINKE;271;2017;15452
PIRATEN;271;2017;999
NPD;271;2017;188
Tierschutzpartei;271;2017;1595
FREIE WÄHLER;271;2017;600
ÖDP;271;2017;438
MLPD;271;2017;142
Tierschutzallianz;271;2017;346
BGE;271;2017;442
DiB;271;2017;505
DKP;271;2017;33
DM;271;2017;263
DIE RECHTE;271;2017;78
MENSCHLICHE WELT;271;2017;191
Die PARTEI;271;2017;2179
V-Partei³;271;2017;240
Volksabstimmung;271;2017;0
BüSo;271;2017;0
PDV;271;2017;0
CDU;272;2017;59137
SPD;272;2017;28591
GRÜNE;272;2017;20489
FDP;272;2017;21441
AfD;272;2017;20887
DIE LINKE;272;2017;9119
PIRATEN;272;2017;660
NPD;272;2017;309
Tierschutzpartei;272;2017;1479
FREIE WÄHLER;272;2017;1475
ÖDP;272;2017;297
MLPD;272;2017;67
Tierschutzallianz;272;2017;429
BGE;272;2017;275
DiB;272;2017;261
DKP;272;2017;34
DM;272;2017;244
DIE RECHTE;272;2017;120
MENSCHLICHE WELT;272;2017;207
Die PARTEI;272;2017;1420
V-Partei³;272;2017;185
Volksabstimmung;272;2017;0
BüSo;272;2017;0
PDV;272;2017;0
CDU;273;2017;58798
SPD;273;2017;26374
GRÜNE;273;2017;17766
FDP;273;2017;17847
AfD;273;2017;19701
DIE LINKE;273;2017;8369
PIRATEN;273;2017;644
NPD;273;2017;313
Tierschutzpartei;273;2017;1132
FREIE WÄHLER;273;2017;1496
ÖDP;273;2017;266
MLPD;273;2017;60
Tierschutzallianz;273;2017;385
BGE;273;2017;162
DiB;273;2017;208
DKP;273;2017;27
DM;273;2017;295
DIE RECHTE;273;2017;111
MENSCHLICHE WELT;273;2017;195
Die PARTEI;273;2017;921
V-Partei³;273;2017;178
Volksabstimmung;273;2017;0
BüSo;273;2017;0
PDV;273;2017;0
CDU;274;2017;53138
SPD;274;2017;32806
GRÜNE;274;2017;30491
FDP;274;2017;22556
AfD;274;2017;16850
DIE LINKE;274;2017;14812
PIRATEN;274;2017;734
NPD;274;2017;303
Tierschutzpartei;274;2017;1151
FREIE WÄHLER;274;2017;990
ÖDP;274;2017;386
MLPD;274;2017;83
Tierschutzallianz;274;2017;389
BGE;274;2017;297
DiB;274;2017;388
DKP;274;2017;40
DM;274;2017;199
DIE RECHTE;274;2017;24
MENSCHLICHE WELT;274;2017;167
Die PARTEI;274;2017;1780
V-Partei³;274;2017;248
Volksabstimmung;274;2017;0
BüSo;274;2017;0
PDV;274;2017;0
CDU;275;2017;38746
SPD;275;2017;30309
GRÜNE;275;2017;18803
FDP;275;2017;16050
AfD;275;2017;18309
DIE LINKE;275;2017;12989
PIRATEN;275;2017;689
NPD;275;2017;381
Tierschutzpartei;275;2017;1552
FREIE WÄHLER;275;2017;826
ÖDP;275;2017;231
MLPD;275;2017;160
Tierschutzallianz;275;2017;414
BGE;275;2017;395
DiB;275;2017;311
DKP;275;2017;46
DM;275;2017;240
DIE RECHTE;275;2017;33
MENSCHLICHE WELT;275;2017;186
Die PARTEI;275;2017;1807
V-Partei³;275;2017;246
Volksabstimmung;275;2017;0
BüSo;275;2017;0
PDV;275;2017;0
CDU;276;2017;64208
SPD;276;2017;27175
GRÜNE;276;2017;13642
FDP;276;2017;17564
AfD;276;2017;22289
DIE LINKE;276;2017;8907
PIRATEN;276;2017;564
NPD;276;2017;654
Tierschutzpartei;276;2017;1282
FREIE WÄHLER;276;2017;1300
ÖDP;276;2017;1102
MLPD;276;2017;43
Tierschutzallianz;276;2017;387
BGE;276;2017;190
DiB;276;2017;140
DKP;276;2017;22
DM;276;2017;323
DIE RECHTE;276;2017;42
MENSCHLICHE WELT;276;2017;214
Die PARTEI;276;2017;984
V-Partei³;276;2017;193
Volksabstimmung;276;2017;0
BüSo;276;2017;0
PDV;276;2017;0
CDU;277;2017;51797
SPD;277;2017;28486
GRÜNE;277;2017;17687
FDP;277;2017;18933
AfD;277;2017;20942
DIE LINKE;277;2017;9738
PIRATEN;277;2017;615
NPD;277;2017;534
Tierschutzpartei;277;2017;1252
FREIE WÄHLER;277;2017;1381
ÖDP;277;2017;327
MLPD;277;2017;68
Tierschutzallianz;277;2017;362
BGE;277;2017;194
DiB;277;2017;183
DKP;277;2017;15
DM;277;2017;259
DIE RECHTE;277;2017;70
MENSCHLICHE WELT;277;2017;194
Die PARTEI;277;2017;1376
V-Partei³;277;2017;241
Volksabstimmung;277;2017;0
BüSo;277;2017;0
PDV;277;2017;0
CDU;278;2017;53147
SPD;278;2017;26560
GRÜNE;278;2017;15500
FDP;278;2017;18180
AfD;278;2017;22794
DIE LINKE;278;2017;8674
PIRATEN;278;2017;543
NPD;278;2017;470
Tierschutzpartei;278;2017;2045
FREIE WÄHLER;278;2017;1667
ÖDP;278;2017;235
MLPD;278;2017;79
